,_links,age_classification,age_scale,archive,attributes,bif_ampl_local,bif_ampl_remote,brain_region,branch_order,cell_type,contraction,corrected_value,corrected_xy,corrected_z,deposition_date,depth,diameter,domain,eucdistance,experiment_condition,fractal_dim,fragmentation,gender,height,length,magnification,max_age,max_weight,min_age,min_weight,n_bifs,n_branch,n_stems,neuron_id,neuron_name,note,objective_type,original_format,partition_asymmetry,pathdistance,physical_Integrity,pk_classic,png_url,protocol,reconstruction_software,reference_doi,reference_pmid,reported_value,reported_xy,reported_z,scientific_name,shrinkage_corrected,shrinkage_reported,slicing_direction,slicing_thickness,soma_surface,species,stain,strain,surface,upload_date,volume,width
3411,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70962'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70962'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70962'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",93.1238,89.2699,"['neocortex', 'layer 2-4']",4.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.87745,,,,2017-06-20,0.0,1.0,"Dendrites, Soma, No Axon",587.989,['Osteocrin-overxpressing'],1.02177,666.0,Not reported,764.64,3949.59,63,5.0,Not Reported,3.8,Not Reported,8.0,23.0,7.0,70962,18_10,gain of function-(GOF),oil,NeuronJ.ndf,0.5,868.809,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/18_10.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,10755.8,human,immunostaining,Not applicable,12408.0,2017-11-28,3102.0,620.309
3412,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70963'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70963'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70963'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",70.0764,69.0703,"['neocortex', 'layer 2-4']",3.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.919716,,,,2017-06-20,0.0,1.0,"Dendrites, Soma, No Axon",550.41,['Osteocrin-overxpressing'],1.01552,412.0,Not reported,793.73,2341.71,63,5.0,Not Reported,3.8,Not Reported,7.0,16.0,2.0,70963,19_11,gain of function-(GOF),oil,NeuronJ.ndf,0.190476,683.177,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/19_11.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,7215.64,human,immunostaining,Not applicable,7356.7,2017-11-28,1839.17,283.83
3413,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70964'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70964'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70964'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",57.1582,58.1981,"['neocortex', 'layer 2-4']",4.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.949716,,,,2017-06-20,2.14,1.0,"Dendrites, Soma, No Axon",611.575,['Osteocrin-overxpressing'],1.01098,333.0,Not reported,853.98,1860.4,63,5.0,Not Reported,3.8,Not Reported,8.0,19.0,3.0,70964,21_8,gain of function-(GOF),oil,NeuronJ.ndf,0.625,655.758,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/21_8.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,2889.09,human,immunostaining,Not applicable,5844.61,2017-11-28,1461.15,401.98
3414,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70965'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70965'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70965'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",41.5678,100.146,"['neocortex', 'layer 2-4']",3.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.951052,,,,2017-06-20,0.28,1.0,"Dendrites, Soma, No Axon",596.852,['Osteocrin-overxpressing'],1.00592,351.0,Not reported,667.89,2013.28,63,5.0,Not Reported,3.8,Not Reported,4.0,12.0,4.0,70965,22_8,gain of function-(GOF),oil,NeuronJ.ndf,0.5,981.982,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/22_8.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,1667.34,human,immunostaining,Not applicable,6324.92,2017-11-28,1581.23,624.847
3415,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70966'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70966'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70966'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",52.4416,49.4411,"['neocortex', 'layer 2-4']",3.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.93727,,,,2017-06-20,0.0,1.0,"Dendrites, Soma, No Axon",515.597,['Osteocrin-overxpressing'],1.01009,544.0,Not reported,750.338,3077.69,63,5.0,Not Reported,3.8,Not Reported,7.0,18.0,4.0,70966,23_8,gain of function-(GOF),oil,NeuronJ.ndf,0.285714,533.386,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/23_8.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,10071.4,human,immunostaining,Not applicable,9668.84,2017-11-28,2417.21,521.617
3416,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70967'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70967'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70967'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",52.0413,64.6993,"['neocortex', 'layer 2-4']",4.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.955908,,,,2017-06-20,0.0,1.0,"Dendrites, Soma, No Axon",710.615,['Osteocrin-overxpressing'],1.01011,468.0,Not reported,1133.09,2831.45,63,5.0,Not Reported,3.8,Not Reported,11.0,26.0,4.0,70967,24_8,gain of function-(GOF),oil,NeuronJ.ndf,0.575758,753.59,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/24_8.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,20759.8,human,immunostaining,Not applicable,8895.25,2017-11-28,2223.81,356.844
3417,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70968'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70968'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70968'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",54.4153,56.0194,"['neocortex', 'layer 2-4']",3.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.940761,,,,2017-06-20,0.0,1.0,"Dendrites, Soma, No Axon",532.559,['Osteocrin-overxpressing'],1.00889,428.0,Not reported,773.69,2363.79,63,5.0,Not Reported,3.8,Not Reported,7.0,17.0,3.0,70968,25_5,gain of function-(GOF),oil,NeuronJ.ndf,0.428571,565.901,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/25_5.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,9208.47,human,immunostaining,Not applicable,7426.07,2017-11-28,1856.52,420.471
3418,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70969'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70969'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70969'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",63.8321,45.5584,"['neocortex', 'layer 2-4']",3.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.948208,,,,2017-06-20,0.46,1.0,"Dendrites, Soma, No Axon",545.447,['Osteocrin-overxpressing'],1.00727,347.0,Not reported,734.32,1986.31,63,5.0,Not Reported,3.8,Not Reported,6.0,18.0,6.0,70969,27_5,gain of function-(GOF),oil,NeuronJ.ndf,0.5,553.282,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/27_5.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,3505.69,human,immunostaining,Not applicable,6240.17,2017-11-28,1560.04,302.28
3419,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70970'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70970'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70970'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",80.9383,91.4904,"['neocortex', 'layer 2-4']",8.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.945023,,,,2017-06-20,0.87,1.0,"Dendrites, Soma, No Axon",628.617,['Osteocrin-overxpressing'],1.01061,328.0,Not reported,661.6,1910.8,63,5.0,Not Reported,3.8,Not Reported,12.0,28.0,4.0,70970,28_7,gain of function-(GOF),oil,NeuronJ.ndf,0.559524,671.197,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/28_7.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,4712.53,human,immunostaining,Not applicable,6002.96,2017-11-28,1500.74,205.199
3420,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70971'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70971'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70971'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",112.095,60.7839,"['neocortex', 'layer 2-4']",3.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.864123,,,,2017-06-20,0.0,1.0,"Dendrites, Soma, No Axon",683.579,['Osteocrin-overxpressing'],1.01805,413.0,Not reported,976.098,2320.62,63,5.0,Not Reported,3.8,Not Reported,4.0,11.0,3.0,70971,29_5,gain of function-(GOF),oil,NeuronJ.ndf,0.5,794.985,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/29_5.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,2897.61,human,immunostaining,Not applicable,7290.45,2017-11-28,1822.61,360.9
3421,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70972'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70972'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70972'}}",fetus,Month,Ataman_Boulting,"No Diameter, 3D, Angles",101.147,76.818,"['neocortex', 'layer 2-4']",4.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.928736,,,,2017-06-20,3.64,1.0,"Dendrites, Soma, No Axon",525.364,['Osteocrin-overxpressing'],1.01419,392.0,Not reported,782.659,2320.04,63,5.0,Not Reported,3.8,Not Reported,10.0,26.0,6.0,70972,30_3,gain of function-(GOF),oil,NeuronJ.ndf,0.4,557.154,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/30_3.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,9066.22,human,immunostaining,Not applicable,7288.63,2017-11-28,1822.16,438.072
3422,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70973'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70973'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70973'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",80.1305,73.6599,"['neocortex', 'layer 2-4']",3.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.936023,,,,2017-06-20,0.56,1.0,"Dendrites, Soma, No Axon",546.809,['Osteocrin-overxpressing'],1.0134,327.0,Not reported,787.161,1778.97,63,5.0,Not Reported,3.8,Not Reported,7.0,17.0,3.0,70973,31_2,gain of function-(GOF),oil,NeuronJ.ndf,0.47619,596.345,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/31_2.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,1711.4,human,immunostaining,Not applicable,5588.79,2017-11-28,1397.2,300.186
3423,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70974'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70974'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70974'}}",fetus,Month,Ataman_Boulting,"No Diameter, 3D, Angles",71.3684,56.433,"['neocortex', 'layer 2-4']",2.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.920643,,,,2017-06-20,6.11,1.0,"Dendrites, Soma, No Axon",773.286,['Osteocrin-overxpressing'],1.01136,365.0,Not reported,829.55,2152.77,63,5.0,Not Reported,3.8,Not Reported,5.0,13.0,3.0,70974,32_4,gain of function-(GOF),oil,NeuronJ.ndf,0.4,847.776,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/32_4.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,5582.59,human,immunostaining,Not applicable,6763.13,2017-11-28,1690.78,410.25
3424,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70975'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70975'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70975'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",44.2946,54.7718,"['neocortex', 'layer 2-4']",3.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.96875,,,,2017-06-20,0.0,1.0,"Dendrites, Soma, No Axon",689.576,['Osteocrin-overxpressing'],1.00485,343.0,Not reported,1023.52,1984.63,63,5.0,Not Reported,3.8,Not Reported,5.0,13.0,3.0,70975,33_2,gain of function-(GOF),oil,NeuronJ.ndf,0.6,713.953,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/33_2.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,13884.6,human,immunostaining,Not applicable,6234.91,2017-11-28,1558.73,225.092
3425,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70976'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70976'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70976'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",80.8748,83.0269,"['neocortex', 'layer 2-4']",2.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.902953,,,,2017-06-20,0.0,1.0,"Dendrites, Soma, No Axon",646.071,['Osteocrin-overxpressing'],1.01234,336.0,Not reported,897.099,1960.56,63,5.0,Not Reported,3.8,Not Reported,3.0,10.0,4.0,70976,34_1,gain of function-(GOF),oil,NeuronJ.ndf,0.333333,669.581,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/34_1.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,4000.59,human,immunostaining,Not applicable,6159.3,2017-11-28,1539.82,380.491
3426,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70977'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70977'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70977'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",89.9261,69.8582,"['neocortex', 'layer 2-4']",1.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.9165,,,,2017-06-20,0.0,1.0,"Dendrites, Soma, No Axon",656.237,['Osteocrin-overxpressing'],1.01138,367.0,Not reported,1184.61,2135.68,63,5.0,Not Reported,3.8,Not Reported,1.0,5.0,3.0,70977,35_2,gain of function-(GOF),oil,NeuronJ.ndf,0.0,751.238,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/35_2.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,13822.0,human,immunostaining,Not applicable,6709.43,2017-11-28,1677.36,399.437
3427,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70978'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70978'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70978'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",57.2449,75.3325,"['neocortex', 'layer 2-4']",3.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.925681,,,,2017-06-20,1.15,1.0,"Dendrites, Soma, No Axon",557.365,['Osteocrin-overxpressing'],1.0128,368.0,Not reported,964.21,2156.26,63,5.0,Not Reported,3.8,Not Reported,6.0,16.0,4.0,70978,36_2,gain of function-(GOF),oil,NeuronJ.ndf,0.666667,591.62,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/36_2.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,4924.03,human,immunostaining,Not applicable,6774.09,2017-11-28,1693.52,345.611
3428,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70979'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70979'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70979'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",79.6417,95.396,"['neocortex', 'layer 2-4']",3.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.851326,,,,2017-06-20,0.0,1.0,"Dendrites, Soma, No Axon",569.254,['Osteocrin-overxpressing'],1.04372,277.0,Not reported,945.969,1485.8,63,5.0,Not Reported,3.8,Not Reported,3.0,8.0,2.0,70979,37_1,gain of function-(GOF),oil,NeuronJ.ndf,0.666667,608.123,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/37_1.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,7699.29,human,immunostaining,Not applicable,4667.78,2017-11-28,1166.94,270.133
3429,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70980'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70980'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70980'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",71.7857,71.4801,"['neocortex', 'layer 2-4']",8.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.953862,,,,2017-06-20,0.0,1.0,"Dendrites, Soma, No Axon",598.666,['Control'],1.00835,1667.0,Not reported,917.829,9563.42,63,5.0,Not Reported,3.8,Not Reported,35.0,78.0,8.0,70980,01_2,,oil,NeuronJ.ndf,0.509542,724.006,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/01_2.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,11722.5,human,immunostaining,Not applicable,30044.4,2017-11-28,7511.09,769.486
3430,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70981'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70981'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70981'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",56.7983,80.4302,"['neocortex', 'layer 2-4']",4.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.959799,,,,2017-06-20,0.0,1.0,"Dendrites, Soma, No Axon",581.081,['Control'],1.00769,349.0,Not reported,759.22,1954.28,63,5.0,Not Reported,3.8,Not Reported,6.0,13.0,1.0,70981,01_4,,oil,NeuronJ.ndf,0.322222,620.698,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/01_4.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,35124.6,human,immunostaining,Not applicable,6139.55,2017-11-28,1534.89,331.51
3431,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70982'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70982'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70982'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",36.1671,75.2466,"['neocortex', 'layer 2-4']",2.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.855128,,,,2017-06-20,0.0,1.0,"Dendrites, Soma, No Axon",747.124,['Control'],1.00976,423.0,Not reported,838.333,2422.45,63,5.0,Not Reported,3.8,Not Reported,2.0,6.0,2.0,70982,02_2,,oil,NeuronJ.ndf,0.5,1044.05,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/02_2.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,32649.9,human,immunostaining,Not applicable,7610.36,2017-11-28,1902.59,523.774
3432,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70983'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70983'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70983'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",74.5454,76.7716,"['neocortex', 'layer 2-4']",14.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.938032,,,,2017-06-20,0.0,1.0,"Dendrites, No Soma, No Axon",743.114,['Control'],1.01093,1620.0,Not reported,938.48,8952.57,63,5.0,Not Reported,3.8,Not Reported,33.0,67.0,1.0,70983,02_4,,oil,NeuronJ.ndf,0.629167,928.73,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/02_4.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,,human,immunostaining,Not applicable,28125.3,2017-11-28,7031.33,755.128
3433,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/70984'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/70984'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/70984'}}",fetus,Month,Ataman_Boulting,"No Diameter, 2D, Angles",83.6313,68.331,"['neocortex', 'layer 2-4']",6.0,"['principal cell', 'glutamatergic', 'SATB2-positive', 'Osteocrin-positive']",0.95944,,,,2017-06-20,0.0,1.0,"Dendrites, Soma, No Axon",753.607,['Control'],1.00881,968.0,Not reported,1150.19,5521.89,63,5.0,Not Reported,3.8,Not Reported,19.0,41.0,3.0,70984,03_2,,oil,NeuronJ.ndf,0.445614,984.066,Dendrites Moderate,2.0,http://neuromorpho.org/images/imageFiles/Ataman_Boulting/03_2.png,culture,NeuronJ,['10.1038/nature20111'],['27830782'],,,,,,Not Reported,Not reported,Not reported,36232.2,human,immunostaining,Not applicable,17347.5,2017-11-28,4336.89,393.593
